round, agent, produces, commodity_stock, type, cs_amount, ,$
,$
1, 0, Food, Wood, stock, 6.263805,$
6, 15, Food, Wood, stock, 20,$
6, 15, Food, Wood, minPriceBelief, 1.298557,$
6, 15, Food, Wood, maxPriceBelief, 2.597115,$
6, 15, Food, Food, stock, 0,$
6, 15, Food, Food, minPriceBelief, 5.976414,$
6, 15, Food, Food, maxPriceBelief, 6.574056,$
6, 15, Food, cash, stock, 146.258,$
6, 16, Food, Wood, stock, 20,$
6, 16, Food, Wood, minPriceBelief, 1.460922,$
6, 16, Food, Wood, maxPriceBelief, 2.921844,$
6, 16, Food, Food, stock, 0,$
6, 16, Food, Food, minPriceBelief, 5.925668,$
6, 16, Food, Food, maxPriceBelief, 6.518235,$
6, 16, Food, cash, stock, 125.3887,$
6, 17, Food, Wood, stock, 20,$
6, 17, Food, Wood, minPriceBelief, 1.255087,$
6, 17, Food, Wood, maxPriceBelief, 2.510174,$
6, 17, Food, Food, stock, 0,$
6, 17, Food, Food, minPriceBelief, 5.878883,$
6, 17, Food, Food, maxPriceBelief, 6.466772,$
6, 17, Food, cash, stock, 134.9795,$
6, 18, Food, Wood, stock, 20,$
6, 18, Food, Wood, minPriceBelief, 1.413206,$
6, 18, Food, Wood, maxPriceBelief, 2.826411,$
6, 18, Food, Food, stock, 0,$
6, 18, Food, Food, minPriceBelief, 5.925668,$
6, 18, Food, Food, maxPriceBelief, 6.518235,$
6, 18, Food, cash, stock, 144.4707,$
6, 19, Food, Wood, stock, 20,$
6, 19, Food, Wood, minPriceBelief, 1.437459,$
6, 19, Food, Wood, maxPriceBelief, 2.874917,$
6, 19, Food, Food, stock, 0,$
6, 19, Food, Food, minPriceBelief, 5.925668,$
6, 19, Food, Food, maxPriceBelief, 6.518235,$
6, 19, Food, cash, stock, 136.9272,$
6, 20, Wood, Food, stock, 12.98781,$
6, 20, Wood, Food, minPriceBelief, 2.097689,$
6, 20, Wood, Food, maxPriceBelief, 4.195378,$
6, 20, Wood, Tool, stock, 19.88781,$
6, 20, Wood, Tool, minPriceBelief, 5.128953,$
6, 20, Wood, Tool, maxPriceBelief, 10.25791,$
6, 20, Wood, Wood, stock, 0,$
6, 20, Wood, Wood, minPriceBelief, 5.0086,$
6, 20, Wood, Wood, maxPriceBelief, 5.50946,$
6, 20, Wood, cash, stock, 35.99439,$
6, 21, Wood, Food, stock, 15.6,$
6, 21, Wood, Food, minPriceBelief, 1.963393,$
6, 21, Wood, Food, maxPriceBelief, 3.926785,$
6, 21, Wood, Tool, stock, 20,$
6, 21, Wood, Tool, minPriceBelief, 4.28357,$
6, 21, Wood, Tool, maxPriceBelief, 8.567141,$
6, 21, Wood, Wood, stock, 0,$
6, 21, Wood, Wood, minPriceBelief, 5.0086,$
6, 21, Wood, Wood, maxPriceBelief, 5.50946,$
6, 21, Wood, cash, stock, -101.5414,$
6, 22, Wood, Food, stock, 14.5,$
6, 22, Wood, Food, minPriceBelief, 2.018494,$
6, 22, Wood, Food, maxPriceBelief, 4.036988,$
6, 22, Wood, Tool, stock, 16.29187,$
6, 22, Wood, Tool, minPriceBelief, 5.909423,$
6, 22, Wood, Tool, maxPriceBelief, 11.81885,$
6, 22, Wood, Wood, stock, 0,$
6, 22, Wood, Wood, minPriceBelief, 5.0086,$
6, 22, Wood, Wood, maxPriceBelief, 5.50946,$
6, 22, Wood, cash, stock, 41.2042,$
6, 23, Wood, Food, stock, 18.9,$
6, 23, Wood, Food, minPriceBelief, 1.83286,$
6, 23, Wood, Food, maxPriceBelief, 3.665721,$
6, 23, Wood, Tool, stock, 17.88795,$
6, 23, Wood, Tool, minPriceBelief, 5.749261,$
6, 23, Wood, Tool, maxPriceBelief, 11.49852,$
6, 23, Wood, Wood, stock, 0,$
6, 23, Wood, Wood, minPriceBelief, 5.059253,$
6, 23, Wood, Wood, maxPriceBelief, 5.565178,$
6, 23, Wood, cash, stock, -85.15417,$
6, 24, Wood, Food, stock, 14.5,$
6, 24, Wood, Food, minPriceBelief, 2.008153,$
6, 24, Wood, Food, maxPriceBelief, 4.016305,$
6, 24, Wood, Tool, stock, 19.7,$
6, 24, Wood, Tool, minPriceBelief, 5.352628,$
6, 24, Wood, Tool, maxPriceBelief, 10.70526,$
6, 24, Wood, Wood, stock, 0,$
6, 24, Wood, Wood, minPriceBelief, 5.0086,$
6, 24, Wood, Wood, maxPriceBelief, 5.50946,$
6, 24, Wood, cash, stock, -23.53679,$
6, 25, Wood, Food, stock, 6.164052,$
6, 25, Wood, Food, minPriceBelief, 2.097689,$
6, 25, Wood, Food, maxPriceBelief, 4.195378,$
6, 25, Wood, Tool, stock, 19.5,$
6, 25, Wood, Tool, minPriceBelief, 5.741227,$
6, 25, Wood, Tool, maxPriceBelief, 11.48245,$
6, 25, Wood, Wood, stock, 0,$
6, 25, Wood, Wood, minPriceBelief, 5.0086,$
6, 25, Wood, Wood, maxPriceBelief, 5.50946,$
6, 25, Wood, cash, stock, 34.69418,$
6, 26, Wood, Food, stock, 3.573185,$
6, 26, Wood, Food, minPriceBelief, 2.097689,$
6, 26, Wood, Food, maxPriceBelief, 4.195378,$
6, 26, Wood, Tool, stock, 19.6,$
6, 26, Wood, Tool, minPriceBelief, 5.598734,$
6, 26, Wood, Tool, maxPriceBelief, 11.19747,$
6, 26, Wood, Wood, stock, 0,$
6, 26, Wood, Wood, minPriceBelief, 5.0086,$
6, 26, Wood, Wood, maxPriceBelief, 5.50946,$
6, 26, Wood, cash, stock, 3.726959,$
6, 27, Wood, Food, stock, 6.763755,$
6, 27, Wood, Food, minPriceBelief, 2.097689,$
6, 27, Wood, Food, maxPriceBelief, 4.195378,$
6, 27, Wood, Tool, stock, 12.66375,$
6, 27, Wood, Tool, minPriceBelief, 5.909423,$
6, 27, Wood, Tool, maxPriceBelief, 11.81885,$
6, 27, Wood, Wood, stock, 0,$
6, 27, Wood, Wood, minPriceBelief, 5.0086,$
6, 27, Wood, Wood, maxPriceBelief, 5.50946,$
6, 27, Wood, cash, stock, 46.78547,$
6, 28, Wood, Food, stock, 6.085021,$
6, 28, Wood, Food, minPriceBelief, 2.097689,$
6, 28, Wood, Food, maxPriceBelief, 4.195378,$
6, 28, Wood, Tool, stock, 19.9,$
6, 28, Wood, Tool, minPriceBelief, 4.757068,$
6, 28, Wood, Tool, maxPriceBelief, 9.514135,$
6, 28, Wood, Wood, stock, 0,$
6, 28, Wood, Wood, minPriceBelief, 5.03132,$
6, 28, Wood, Wood, maxPriceBelief, 5.534451,$
6, 28, Wood, cash, stock, -66.01395,$
6, 29, Wood, Food, stock, 18.9,$
6, 29, Wood, Food, minPriceBelief, 1.838442,$
6, 29, Wood, Food, maxPriceBelief, 3.676884,$
6, 29, Wood, Tool, stock, 19.6,$
6, 29, Wood, Tool, minPriceBelief, 5.615701,$
6, 29, Wood, Tool, maxPriceBelief, 11.2314,$
6, 29, Wood, Wood, stock, 0,$
6, 29, Wood, Wood, minPriceBelief, 5.082592,$
6, 29, Wood, Wood, maxPriceBelief, 5.590852,$
6, 29, Wood, cash, stock, 7.246947,$
6, 30, Wood, Food, stock, 6.268946,$
6, 30, Wood, Food, minPriceBelief, 2.097689,$
6, 30, Wood, Food, maxPriceBelief, 4.195378,$
6, 30, Wood, Tool, stock, 12.16895,$
6, 30, Wood, Tool, minPriceBelief, 5.909423,$
6, 30, Wood, Tool, maxPriceBelief, 11.81885,$
6, 30, Wood, Wood, stock, 0,$
6, 30, Wood, Wood, minPriceBelief, 5.0086,$
6, 30, Wood, Wood, maxPriceBelief, 5.50946,$
6, 30, Wood, cash, stock, 47.2641,$
6, 31, Wood, Food, stock, 11.64272,$
6, 31, Wood, Food, minPriceBelief, 2.097689,$
6, 31, Wood, Food, maxPriceBelief, 4.195378,$
6, 31, Wood, Tool, stock, 19.7,$
6, 31, Wood, Tool, minPriceBelief, 5.367551,$
6, 31, Wood, Tool, maxPriceBelief, 10.7351,$
6, 31, Wood, Wood, stock, 0,$
6, 31, Wood, Wood, minPriceBelief, 5.0086,$
6, 31, Wood, Wood, maxPriceBelief, 5.50946,$
6, 31, Wood, cash, stock, 30.75337,$
6, 32, Wood, Food, stock, 1.010795,$
6, 32, Wood, Food, minPriceBelief, 2.097689,$
6, 32, Wood, Food, maxPriceBelief, 4.195378,$
6, 32, Wood, Tool, stock, 18.92077,$
6, 32, Wood, Tool, minPriceBelief, 5.753611,$
6, 32, Wood, Tool, maxPriceBelief, 11.50722,$
6, 32, Wood, Wood, stock, 0,$
6, 32, Wood, Wood, minPriceBelief, 5.0086,$
6, 32, Wood, Wood, maxPriceBelief, 5.50946,$
6, 32, Wood, cash, stock, -65.33821,$
6, 33, Wood, Food, stock, 17.8,$
6, 33, Wood, Food, minPriceBelief, 1.888262,$
6, 33, Wood, Food, maxPriceBelief, 3.776524,$
6, 33, Wood, Tool, stock, 10.87484,$
6, 33, Wood, Tool, minPriceBelief, 5.909423,$
6, 33, Wood, Tool, maxPriceBelief, 11.81885,$
6, 33, Wood, Wood, stock, 0,$
6, 33, Wood, Wood, minPriceBelief, 5.0086,$
6, 33, Wood, Wood, maxPriceBelief, 5.50946,$
6, 33, Wood, cash, stock, 1.572609,$
6, 34, Wood, Food, stock, 9.017347,$
6, 34, Wood, Food, minPriceBelief, 2.097689,$
6, 34, Wood, Food, maxPriceBelief, 4.195378,$
6, 34, Wood, Tool, stock, 19.5,$
6, 34, Wood, Tool, minPriceBelief, 5.745621,$
6, 34, Wood, Tool, maxPriceBelief, 11.49124,$
6, 34, Wood, Wood, stock, 0,$
6, 34, Wood, Wood, minPriceBelief, 5.0086,$
6, 34, Wood, Wood, maxPriceBelief, 5.50946,$
6, 34, Wood, cash, stock, 40.57387,$
6, 35, Wood, Food, stock, 20,$
6, 35, Wood, Food, minPriceBelief, 1.75115,$
6, 35, Wood, Food, maxPriceBelief, 3.502301,$
6, 35, Wood, Tool, stock, 19.8,$
6, 35, Wood, Tool, minPriceBelief, 5.098899,$
6, 35, Wood, Tool, maxPriceBelief, 10.1978,$
6, 35, Wood, Wood, stock, 0,$
6, 35, Wood, Wood, minPriceBelief, 5.0086,$
6, 35, Wood, Wood, maxPriceBelief, 5.50946,$
6, 35, Wood, cash, stock, -148.8327,$
6, 36, Wood, Food, stock, 3.73866,$
6, 36, Wood, Food, minPriceBelief, 2.097689,$
6, 36, Wood, Food, maxPriceBelief, 4.195378,$
6, 36, Wood, Tool, stock, 9.638659,$
6, 36, Wood, Tool, minPriceBelief, 5.909423,$
6, 36, Wood, Tool, maxPriceBelief, 11.81885,$
6, 36, Wood, Wood, stock, 0,$
6, 36, Wood, Wood, minPriceBelief, 5.0086,$
6, 36, Wood, Wood, maxPriceBelief, 5.50946,$
6, 36, Wood, cash, stock, 46.73076,$
6, 37, Wood, Food, stock, 17.8,$
6, 37, Wood, Food, minPriceBelief, 1.884188,$
6, 37, Wood, Food, maxPriceBelief, 3.768377,$
6, 37, Wood, Tool, stock, 19.9,$
6, 37, Wood, Tool, minPriceBelief, 4.771508,$
6, 37, Wood, Tool, maxPriceBelief, 9.543016,$
6, 37, Wood, Wood, stock, 0,$
6, 37, Wood, Wood, minPriceBelief, 4.981057,$
6, 37, Wood, Wood, maxPriceBelief, 5.479163,$
6, 37, Wood, cash, stock, -54.61222,$
6, 38, Wood, Food, stock, 5.377311,$
6, 38, Wood, Food, minPriceBelief, 2.097689,$
6, 38, Wood, Food, maxPriceBelief, 4.195378,$
6, 38, Wood, Tool, stock, 12.83487,$
6, 38, Wood, Tool, minPriceBelief, 5.7791,$
6, 38, Wood, Tool, maxPriceBelief, 11.5582,$
6, 38, Wood, Wood, stock, 0,$
6, 38, Wood, Wood, minPriceBelief, 5.0086,$
6, 38, Wood, Wood, maxPriceBelief, 5.50946,$
6, 38, Wood, cash, stock, 19.2166,$
6, 39, Wood, Food, stock, 6.370623,$
6, 39, Wood, Food, minPriceBelief, 2.097689,$
6, 39, Wood, Food, maxPriceBelief, 4.195378,$
6, 39, Wood, Tool, stock, 12.27062,$
6, 39, Wood, Tool, minPriceBelief, 5.909423,$
6, 39, Wood, Tool, maxPriceBelief, 11.81885,$
6, 39, Wood, Wood, stock, 0,$
6, 39, Wood, Wood, minPriceBelief, 5.0086,$
6, 39, Wood, Wood, maxPriceBelief, 5.50946,$
6, 39, Wood, cash, stock, 46.76476,$
6, 40, Ore, Food, stock, 13.7,$
6, 40, Ore, Food, minPriceBelief, 1.940885,$
6, 40, Ore, Food, maxPriceBelief, 3.881769,$
6, 40, Ore, Ore, stock, 0,$
6, 40, Ore, Ore, minPriceBelief, 7.440002,$
6, 40, Ore, Ore, maxPriceBelief, 8.184002,$
6, 40, Ore, cash, stock, -12.23949,$
6, 41, Ore, Food, stock, 15.8,$
6, 41, Ore, Food, minPriceBelief, 1.882156,$
6, 41, Ore, Food, maxPriceBelief, 3.764313,$
6, 41, Ore, Ore, stock, 0,$
6, 41, Ore, Ore, minPriceBelief, 7.440002,$
6, 41, Ore, Ore, maxPriceBelief, 8.184002,$
6, 41, Ore, cash, stock, -35.24881,$
6, 42, Ore, Food, stock, 0,$
6, 42, Ore, Food, minPriceBelief, 2.097689,$
6, 42, Ore, Food, maxPriceBelief, 4.195378,$
6, 42, Ore, Ore, stock, 0,$
6, 42, Ore, Ore, minPriceBelief, 7.440002,$
6, 42, Ore, Ore, maxPriceBelief, 8.184002,$
6, 42, Ore, cash, stock, 33.8765,$
6, 43, Ore, Food, stock, 0,$
6, 43, Ore, Food, minPriceBelief, 2.097689,$
6, 43, Ore, Food, maxPriceBelief, 4.195378,$
6, 43, Ore, Ore, stock, 0,$
6, 43, Ore, Ore, minPriceBelief, 7.440002,$
6, 43, Ore, Ore, maxPriceBelief, 8.184002,$
6, 43, Ore, cash, stock, 18.53477,$
6, 44, Ore, Food, stock, 9.499998,$
6, 44, Ore, Food, minPriceBelief, 2.003016,$
6, 44, Ore, Food, maxPriceBelief, 4.006033,$
6, 44, Ore, Ore, stock, 0,$
6, 44, Ore, Ore, minPriceBelief, 7.440002,$
6, 44, Ore, Ore, maxPriceBelief, 8.184002,$
6, 44, Ore, cash, stock, 21.70012,$
6, 45, Ore, Food, stock, 11.6,$
6, 45, Ore, Food, minPriceBelief, 1.958682,$
6, 45, Ore, Food, maxPriceBelief, 3.917364,$
6, 45, Ore, Ore, stock, 0,$
6, 45, Ore, Ore, minPriceBelief, 7.440002,$
6, 45, Ore, Ore, maxPriceBelief, 8.184002,$
6, 45, Ore, cash, stock, 6.947623,$
6, 46, Ore, Food, stock, 18.58829,$
6, 46, Ore, Food, minPriceBelief, 2.035825,$
6, 46, Ore, Food, maxPriceBelief, 4.071651,$
6, 46, Ore, Ore, stock, 0,$
6, 46, Ore, Ore, minPriceBelief, 7.440002,$
6, 46, Ore, Ore, maxPriceBelief, 8.184002,$
6, 46, Ore, cash, stock, -14.1405,$
6, 47, Ore, Food, stock, 13.7,$
6, 47, Ore, Food, minPriceBelief, 1.947591,$
6, 47, Ore, Food, maxPriceBelief, 3.895182,$
6, 47, Ore, Ore, stock, 0,$
6, 47, Ore, Ore, minPriceBelief, 7.440002,$
6, 47, Ore, Ore, maxPriceBelief, 8.184002,$
6, 47, Ore, cash, stock, 25.83671,$
6, 48, Ore, Food, stock, 0,$
6, 48, Ore, Food, minPriceBelief, 2.097689,$
6, 48, Ore, Food, maxPriceBelief, 4.195378,$
6, 48, Ore, Ore, stock, 0,$
6, 48, Ore, Ore, minPriceBelief, 7.440002,$
6, 48, Ore, Ore, maxPriceBelief, 8.184002,$
6, 48, Ore, cash, stock, 22.15047,$
6, 49, Ore, Food, stock, 16.02245,$
6, 49, Ore, Food, minPriceBelief, 2.020138,$
6, 49, Ore, Food, maxPriceBelief, 4.040275,$
6, 49, Ore, Ore, stock, 0,$
6, 49, Ore, Ore, minPriceBelief, 7.440002,$
6, 49, Ore, Ore, maxPriceBelief, 8.184002,$
6, 49, Ore, cash, stock, -36.66184,$
6, 50, Ore, Food, stock, 13.7,$
6, 50, Ore, Food, minPriceBelief, 1.940885,$
6, 50, Ore, Food, maxPriceBelief, 3.881769,$
6, 50, Ore, Ore, stock, 0,$
6, 50, Ore, Ore, minPriceBelief, 7.440002,$
6, 50, Ore, Ore, maxPriceBelief, 8.184002,$
6, 50, Ore, cash, stock, -6.81426,$
6, 51, Ore, Food, stock, 9.499998,$
6, 51, Ore, Food, minPriceBelief, 2.008153,$
6, 51, Ore, Food, maxPriceBelief, 4.016305,$
6, 51, Ore, Ore, stock, 0,$
6, 51, Ore, Ore, minPriceBelief, 7.440002,$
6, 51, Ore, Ore, maxPriceBelief, 8.184002,$
6, 51, Ore, cash, stock, 27.4377,$
6, 52, Ore, Food, stock, 3.752028,$
6, 52, Ore, Food, minPriceBelief, 2.097689,$
6, 52, Ore, Food, maxPriceBelief, 4.195378,$
6, 52, Ore, Ore, stock, 0,$
6, 52, Ore, Ore, minPriceBelief, 7.440002,$
6, 52, Ore, Ore, maxPriceBelief, 8.184002,$
6, 52, Ore, cash, stock, 45.06677,$
6, 53, Ore, Food, stock, 17.9,$
6, 53, Ore, Food, minPriceBelief, 1.834718,$
6, 53, Ore, Food, maxPriceBelief, 3.669436,$
6, 53, Ore, Ore, stock, 0,$
6, 53, Ore, Ore, minPriceBelief, 7.309672,$
6, 53, Ore, Ore, maxPriceBelief, 8.04064,$
6, 53, Ore, cash, stock, -18.73173,$
6, 54, Ore, Food, stock, 9.397181,$
6, 54, Ore, Food, minPriceBelief, 2.034221,$
6, 54, Ore, Food, maxPriceBelief, 4.068442,$
6, 54, Ore, Ore, stock, 0,$
6, 54, Ore, Ore, minPriceBelief, 7.440002,$
6, 54, Ore, Ore, maxPriceBelief, 8.184002,$
6, 54, Ore, cash, stock, 22.97732,$
6, 55, Ore, Food, stock, 1.032035,$
6, 55, Ore, Food, minPriceBelief, 2.028131,$
6, 55, Ore, Food, maxPriceBelief, 4.056262,$
6, 55, Ore, Ore, stock, 0,$
6, 55, Ore, Ore, minPriceBelief, 7.440002,$
6, 55, Ore, Ore, maxPriceBelief, 8.184002,$
6, 55, Ore, cash, stock, 29.54269,$
6, 56, Ore, Food, stock, 9.499998,$
6, 56, Ore, Food, minPriceBelief, 2.039457,$
6, 56, Ore, Food, maxPriceBelief, 4.078914,$
6, 56, Ore, Ore, stock, 0,$
6, 56, Ore, Ore, minPriceBelief, 7.440002,$
6, 56, Ore, Ore, maxPriceBelief, 8.184002,$
6, 56, Ore, cash, stock, 40.31084,$
6, 57, Ore, Food, stock, 9.499998,$
6, 57, Ore, Food, minPriceBelief, 2.008153,$
6, 57, Ore, Food, maxPriceBelief, 4.016305,$
6, 57, Ore, Ore, stock, 0,$
6, 57, Ore, Ore, minPriceBelief, 7.440002,$
6, 57, Ore, Ore, maxPriceBelief, 8.184002,$
6, 57, Ore, cash, stock, 33.50005,$
6, 58, Ore, Food, stock, 0,$
6, 58, Ore, Food, minPriceBelief, 2.097689,$
6, 58, Ore, Food, maxPriceBelief, 4.195378,$
6, 58, Ore, Ore, stock, 0,$
6, 58, Ore, Ore, minPriceBelief, 7.440002,$
6, 58, Ore, Ore, maxPriceBelief, 8.184002,$
6, 58, Ore, cash, stock, 11.81763,$
6, 59, Ore, Food, stock, 11.6,$
6, 59, Ore, Food, minPriceBelief, 1.956334,$
6, 59, Ore, Food, maxPriceBelief, 3.912667,$
6, 59, Ore, Ore, stock, 0,$
6, 59, Ore, Ore, minPriceBelief, 7.440002,$
6, 59, Ore, Ore, maxPriceBelief, 8.184002,$
6, 59, Ore, cash, stock, -0.4530125,$
6, 60, Metal, Food, stock, 1.177023,$
6, 60, Metal, Food, minPriceBelief, 2.097689,$
6, 60, Metal, Food, maxPriceBelief, 4.195378,$
6, 60, Metal, Ore, stock, 1.677024,$
6, 60, Metal, Ore, minPriceBelief, 2.374096,$
6, 60, Metal, Ore, maxPriceBelief, 4.748192,$
6, 60, Metal, Metal, stock, 0,$
6, 60, Metal, Metal, minPriceBelief, 16.19288,$
6, 60, Metal, Metal, maxPriceBelief, 17.81217,$
6, 60, Metal, cash, stock, 41.40591,$
6, 61, Metal, Food, stock, 18.47713,$
6, 61, Metal, Food, minPriceBelief, 1.958682,$
6, 61, Metal, Food, maxPriceBelief, 3.917364,$
6, 61, Metal, Ore, stock, 0,$
6, 61, Metal, Ore, minPriceBelief, 2.374096,$
6, 61, Metal, Ore, maxPriceBelief, 4.748192,$
6, 61, Metal, Metal, stock, 0,$
6, 61, Metal, Metal, minPriceBelief, 16.19288,$
6, 61, Metal, Metal, maxPriceBelief, 17.81217,$
6, 61, Metal, cash, stock, -39.12559,$
6, 62, Metal, Food, stock, 20,$
6, 62, Metal, Food, minPriceBelief, 1.71785,$
6, 62, Metal, Food, maxPriceBelief, 3.435701,$
6, 62, Metal, Ore, stock, 14,$
6, 62, Metal, Ore, minPriceBelief, 2.165055,$
6, 62, Metal, Ore, maxPriceBelief, 4.33011,$
6, 62, Metal, Metal, stock, 0,$
6, 62, Metal, Metal, minPriceBelief, 16.19288,$
6, 62, Metal, Metal, maxPriceBelief, 17.81217,$
6, 62, Metal, cash, stock, -54.02948,$
6, 63, Metal, Food, stock, 3.127927,$
6, 63, Metal, Food, minPriceBelief, 2.032332,$
6, 63, Metal, Food, maxPriceBelief, 4.064665,$
6, 63, Metal, Ore, stock, 18,$
6, 63, Metal, Ore, minPriceBelief, 2.01858,$
6, 63, Metal, Ore, maxPriceBelief, 4.03716,$
6, 63, Metal, Metal, stock, 0,$
6, 63, Metal, Metal, minPriceBelief, 16.44706,$
6, 63, Metal, Metal, maxPriceBelief, 18.09177,$
6, 63, Metal, cash, stock, -32.21233,$
6, 64, Metal, Food, stock, 0,$
6, 64, Metal, Food, minPriceBelief, 2.097689,$
6, 64, Metal, Food, maxPriceBelief, 4.195378,$
6, 64, Metal, Ore, stock, 20,$
6, 64, Metal, Ore, minPriceBelief, 2.120131,$
6, 64, Metal, Ore, maxPriceBelief, 4.240262,$
6, 64, Metal, Metal, stock, 0,$
6, 64, Metal, Metal, minPriceBelief, 16.19288,$
6, 64, Metal, Metal, maxPriceBelief, 17.81217,$
6, 64, Metal, cash, stock, -71.26722,$
6, 65, Metal, Food, stock, 17.9,$
6, 65, Metal, Food, minPriceBelief, 1.834718,$
6, 65, Metal, Food, maxPriceBelief, 3.669436,$
6, 65, Metal, Ore, stock, 1.018925,$
6, 65, Metal, Ore, minPriceBelief, 2.374096,$
6, 65, Metal, Ore, maxPriceBelief, 4.748192,$
6, 65, Metal, Metal, stock, 0,$
6, 65, Metal, Metal, minPriceBelief, 16.1409,$
6, 65, Metal, Metal, maxPriceBelief, 17.75499,$
6, 65, Metal, cash, stock, -29.32752,$
6, 66, Metal, Food, stock, 11.6,$
6, 66, Metal, Food, minPriceBelief, 1.958682,$
6, 66, Metal, Food, maxPriceBelief, 3.917364,$
6, 66, Metal, Ore, stock, 18,$
6, 66, Metal, Ore, minPriceBelief, 2.029533,$
6, 66, Metal, Ore, maxPriceBelief, 4.059066,$
6, 66, Metal, Metal, stock, 0,$
6, 66, Metal, Metal, minPriceBelief, 16.23951,$
6, 66, Metal, Metal, maxPriceBelief, 17.86346,$
6, 66, Metal, cash, stock, -55.20035,$
6, 67, Metal, Food, stock, 13.7,$
6, 67, Metal, Food, minPriceBelief, 1.947591,$
6, 67, Metal, Food, maxPriceBelief, 3.895182,$
6, 67, Metal, Ore, stock, 14,$
6, 67, Metal, Ore, minPriceBelief, 2.165055,$
6, 67, Metal, Ore, maxPriceBelief, 4.33011,$
6, 67, Metal, Metal, stock, 0,$
6, 67, Metal, Metal, minPriceBelief, 16.19288,$
6, 67, Metal, Metal, maxPriceBelief, 17.81217,$
6, 67, Metal, cash, stock, -9.996115,$
6, 68, Metal, Food, stock, 9.499998,$
6, 68, Metal, Food, minPriceBelief, 2.018494,$
6, 68, Metal, Food, maxPriceBelief, 4.036988,$
6, 68, Metal, Ore, stock, 20,$
6, 68, Metal, Ore, minPriceBelief, 1.940438,$
6, 68, Metal, Ore, maxPriceBelief, 3.880876,$
6, 68, Metal, Metal, stock, 0,$
6, 68, Metal, Metal, minPriceBelief, 16.19288,$
6, 68, Metal, Metal, maxPriceBelief, 17.81217,$
6, 68, Metal, cash, stock, -46.18053,$
6, 69, Metal, Food, stock, 17.61873,$
6, 69, Metal, Food, minPriceBelief, 1.943116,$
6, 69, Metal, Food, maxPriceBelief, 3.886231,$
6, 69, Metal, Ore, stock, 0,$
6, 69, Metal, Ore, minPriceBelief, 2.374096,$
6, 69, Metal, Ore, maxPriceBelief, 4.748192,$
6, 69, Metal, Metal, stock, 0,$
6, 69, Metal, Metal, minPriceBelief, 16.19288,$
6, 69, Metal, Metal, maxPriceBelief, 17.81217,$
6, 69, Metal, cash, stock, -31.65157,$
6, 70, Metal, Food, stock, 0.1919446,$
6, 70, Metal, Food, minPriceBelief, 2.097689,$
6, 70, Metal, Food, maxPriceBelief, 4.195378,$
6, 70, Metal, Ore, stock, 18,$
6, 70, Metal, Ore, minPriceBelief, 2.01858,$
6, 70, Metal, Ore, maxPriceBelief, 4.03716,$
6, 70, Metal, Metal, stock, 0,$
6, 70, Metal, Metal, minPriceBelief, 16.09645,$
6, 70, Metal, Metal, maxPriceBelief, 17.70609,$
6, 70, Metal, cash, stock, -11.62603,$
6, 71, Metal, Food, stock, 17.9,$
6, 71, Metal, Food, minPriceBelief, 1.83286,$
6, 71, Metal, Food, maxPriceBelief, 3.665721,$
6, 71, Metal, Ore, stock, 15.61656,$
6, 71, Metal, Ore, minPriceBelief, 2.270049,$
6, 71, Metal, Ore, maxPriceBelief, 4.540098,$
6, 71, Metal, Metal, stock, 0,$
6, 71, Metal, Metal, minPriceBelief, 16.17537,$
6, 71, Metal, Metal, maxPriceBelief, 17.79291,$
6, 71, Metal, cash, stock, -60.77645,$
6, 72, Metal, Food, stock, 0,$
6, 72, Metal, Food, minPriceBelief, 2.097689,$
6, 72, Metal, Food, maxPriceBelief, 4.195378,$
6, 72, Metal, Ore, stock, 20,$
6, 72, Metal, Ore, minPriceBelief, 1.772836,$
6, 72, Metal, Ore, maxPriceBelief, 3.545671,$
6, 72, Metal, Metal, stock, 0,$
6, 72, Metal, Metal, minPriceBelief, 16.19288,$
6, 72, Metal, Metal, maxPriceBelief, 17.81217,$
6, 72, Metal, cash, stock, -39.73372,$
6, 73, Metal, Food, stock, 17.9,$
6, 73, Metal, Food, minPriceBelief, 1.838442,$
6, 73, Metal, Food, maxPriceBelief, 3.676884,$
6, 73, Metal, Ore, stock, 20,$
6, 73, Metal, Ore, minPriceBelief, 1.856972,$
6, 73, Metal, Ore, maxPriceBelief, 3.713944,$
6, 73, Metal, Metal, stock, 0,$
6, 73, Metal, Metal, minPriceBelief, 16.32684,$
6, 73, Metal, Metal, maxPriceBelief, 17.95953,$
6, 73, Metal, cash, stock, -66.03107,$
6, 74, Metal, Food, stock, 0,$
6, 74, Metal, Food, minPriceBelief, 2.097689,$
6, 74, Metal, Food, maxPriceBelief, 4.195378,$
6, 74, Metal, Ore, stock, 20,$
6, 74, Metal, Ore, minPriceBelief, 1.967242,$
6, 74, Metal, Ore, maxPriceBelief, 3.934484,$
6, 74, Metal, Metal, stock, 0,$
6, 74, Metal, Metal, minPriceBelief, 16.14893,$
6, 74, Metal, Metal, maxPriceBelief, 17.76383,$
6, 74, Metal, cash, stock, -34.94855,$
6, 75, Metal, Food, stock, 3.628827,$
6, 75, Metal, Food, minPriceBelief, 2.097689,$
6, 75, Metal, Food, maxPriceBelief, 4.195378,$
6, 75, Metal, Ore, stock, 16,$
6, 75, Metal, Ore, minPriceBelief, 2.12037,$
6, 75, Metal, Ore, maxPriceBelief, 4.240739,$
6, 75, Metal, Metal, stock, 0,$
