round, agent, produces, commodity_stock, type, cs_amount
19, 95, Tool, Food, maxPriceBelief, 10.125
19, 95, Tool, Metal, stock, 10.981
19, 95, Tool, Metal, minPriceBelief, 11.42019
19, 95, Tool, Metal, maxPriceBelief, 22.84037
19, 95, Tool, Tool, stock, 0
19, 95, Tool, Tool, minPriceBelief, 62.6249
19, 95, Tool, Tool, maxPriceBelief, 68.88739
19, 95, Tool, cash, stock, 3.57761
19, 95, Tool, profit, stock, 34.91218
19, 96, Tool, Food, stock, 0
19, 96, Tool, Food, minPriceBelief, 5.304819
19, 96, Tool, Food, maxPriceBelief, 10.60964
19, 96, Tool, Metal, stock, 7.783849
19, 96, Tool, Metal, minPriceBelief, 11.43146
19, 96, Tool, Metal, maxPriceBelief, 22.86292
19, 96, Tool, Tool, stock, 0
19, 96, Tool, Tool, minPriceBelief, 15.78341
19, 96, Tool, Tool, maxPriceBelief, 17.36175
19, 96, Tool, cash, stock, -23.50272
19, 96, Tool, profit, stock, 0
19, 97, Tool, Food, stock, 0
19, 97, Tool, Food, minPriceBelief, 5.304819
19, 97, Tool, Food, maxPriceBelief, 10.60964
19, 97, Tool, Metal, stock, 15.27438
19, 97, Tool, Metal, minPriceBelief, 11.41634
19, 97, Tool, Metal, maxPriceBelief, 22.83268
19, 97, Tool, Tool, stock, 0
19, 97, Tool, Tool, minPriceBelief, 10.60813
19, 97, Tool, Tool, maxPriceBelief, 11.66895
19, 97, Tool, cash, stock, -20.45173
19, 97, Tool, profit, stock, 0
19, 98, Tool, Food, stock, 0
19, 98, Tool, Food, minPriceBelief, 5.304819
19, 98, Tool, Food, maxPriceBelief, 10.60964
19, 98, Tool, Metal, stock, 4.328253
19, 98, Tool, Metal, minPriceBelief, 11.51088
19, 98, Tool, Metal, maxPriceBelief, 23.02176
19, 98, Tool, Tool, stock, 0
19, 98, Tool, Tool, minPriceBelief, 35.3123
19, 98, Tool, Tool, maxPriceBelief, 38.84353
19, 98, Tool, cash, stock, -11.04853
19, 98, Tool, profit, stock, 0
19, 99, Tool, Food, stock, 12.35387
19, 99, Tool, Food, minPriceBelief, 5.02667
19, 99, Tool, Food, maxPriceBelief, 10.05334
19, 99, Tool, Metal, stock, 0.3930063
19, 99, Tool, Metal, minPriceBelief, 11.8586
19, 99, Tool, Metal, maxPriceBelief, 23.71721
19, 99, Tool, Tool, stock, 0
19, 99, Tool, Tool, minPriceBelief, 12.55758
19, 99, Tool, Tool, maxPriceBelief, 13.81334
19, 99, Tool, cash, stock, -31.43248
19, 99, Tool, profit, stock, -8.317394

20, 0, Food, Wood, stock, 0
20, 0, Food, Wood, minPriceBelief, 2.831319
20, 0, Food, Wood, maxPriceBelief, 5.662638
20, 0, Food, Food, stock, 0
20, 0, Food, Food, minPriceBelief, 12.27291
20, 0, Food, Food, maxPriceBelief, 13.5002
20, 0, Food, cash, stock, 126.1953
20, 0, Food, profit, stock, 8.768532
20, 1, Food, Wood, stock, 0
20, 1, Food, Wood, minPriceBelief, 2.831268
20, 1, Food, Wood, maxPriceBelief, 5.662536
20, 1, Food, Food, stock, -0.6
20, 1, Food, Food, minPriceBelief, 4.255295
20, 1, Food, Food, maxPriceBelief, 4.680824
20, 1, Food, cash, stock, 129.7917
20, 1, Food, profit, stock, 0
20, 2, Food, Wood, stock, 0
20, 2, Food, Wood, minPriceBelief, 2.83078
20, 2, Food, Wood, maxPriceBelief, 5.661561
20, 2, Food, Food, stock, -0.2
20, 2, Food, Food, minPriceBelief, 11.69633
20, 2, Food, Food, maxPriceBelief, 12.86596
20, 2, Food, cash, stock, 130.8937
20, 2, Food, profit, stock, 0
20, 3, Food, Wood, stock, 0
20, 3, Food, Wood, minPriceBelief, 2.851901
20, 3, Food, Wood, maxPriceBelief, 5.703803
20, 3, Food, Food, stock, -0.9000001
20, 3, Food, Food, minPriceBelief, 3.602706
20, 3, Food, Food, maxPriceBelief, 3.962977
20, 3, Food, cash, stock, 127.307
20, 3, Food, profit, stock, 0
20, 4, Food, Wood, stock, 0
20, 4, Food, Wood, minPriceBelief, 2.832134
20, 4, Food, Wood, maxPriceBelief, 5.664267
20, 4, Food, Food, stock, -0.9000001
20, 4, Food, Food, minPriceBelief, 4.051131
20, 4, Food, Food, maxPriceBelief, 4.456244
20, 4, Food, cash, stock, 116.2358
20, 4, Food, profit, stock, 0
20, 5, Food, Wood, stock, 0
20, 5, Food, Wood, minPriceBelief, 2.830948
20, 5, Food, Wood, maxPriceBelief, 5.661896
20, 5, Food, Food, stock, -0.6
20, 5, Food, Food, minPriceBelief, 3.784976
20, 5, Food, Food, maxPriceBelief, 4.445402
20, 5, Food, cash, stock, 126.8481
20, 5, Food, profit, stock, 0
20, 6, Food, Wood, stock, 0
20, 6, Food, Wood, minPriceBelief, 3.007178
20, 6, Food, Wood, maxPriceBelief, 6.014356
20, 6, Food, Food, stock, -1.3
20, 6, Food, Food, minPriceBelief, 2
20, 6, Food, Food, maxPriceBelief, 2.358262
20, 6, Food, cash, stock, 112.2317
20, 6, Food, profit, stock, 0
20, 7, Food, Wood, stock, 1.516969
20, 7, Food, Wood, minPriceBelief, 2.832512
20, 7, Food, Wood, maxPriceBelief, 5.665024
20, 7, Food, Food, stock, 0
20, 7, Food, Food, minPriceBelief, 12.3337
20, 7, Food, Food, maxPriceBelief, 13.56707
20, 7, Food, cash, stock, 107.2368
20, 7, Food, profit, stock, 10.8382
20, 8, Food, Wood, stock, 0
20, 8, Food, Wood, minPriceBelief, 2.825747
20, 8, Food, Wood, maxPriceBelief, 5.651495
20, 8, Food, Food, stock, -0.2
20, 8, Food, Food, minPriceBelief, 4.224012
20, 8, Food, Food, maxPriceBelief, 6.959256
20, 8, Food, cash, stock, 119.7001
20, 8, Food, profit, stock, 0
20, 9, Food, Wood, stock, 4
20, 9, Food, Wood, minPriceBelief, 2.834546
20, 9, Food, Wood, maxPriceBelief, 5.669092
20, 9, Food, Food, stock, -0.8000001
20, 9, Food, Food, minPriceBelief, 3.116855
20, 9, Food, Food, maxPriceBelief, 3.667629
20, 9, Food, cash, stock, 106.3479
20, 9, Food, profit, stock, -22.1062
20, 10, Food, Wood, stock, 3
20, 10, Food, Wood, minPriceBelief, 2.886096
20, 10, Food, Wood, maxPriceBelief, 5.772192
20, 10, Food, Food, stock, 0
20, 10, Food, Food, minPriceBelief, 12.99208
20, 10, Food, Food, maxPriceBelief, 14.29129
20, 10, Food, cash, stock, 82.85233
20, 10, Food, profit, stock, -3.719437
20, 11, Food, Wood, stock, 0
20, 11, Food, Wood, minPriceBelief, 2.833552
20, 11, Food, Wood, maxPriceBelief, 5.667103
20, 11, Food, Food, stock, -0.3
20, 11, Food, Food, minPriceBelief, 7.933054
20, 11, Food, Food, maxPriceBelief, 8.72636
20, 11, Food, cash, stock, 115.6634
20, 11, Food, profit, stock, 0
20, 12, Food, Wood, stock, 0
20, 12, Food, Wood, minPriceBelief, 2.829971
20, 12, Food, Wood, maxPriceBelief, 5.659942
20, 12, Food, Food, stock, -0.4
20, 12, Food, Food, minPriceBelief, 4.171569
20, 12, Food, Food, maxPriceBelief, 6.263185
20, 12, Food, cash, stock, 115.8371
20, 12, Food, profit, stock, 0
20, 13, Food, Wood, stock, 0
20, 13, Food, Wood, minPriceBelief, 2.831192
20, 13, Food, Wood, maxPriceBelief, 5.662384
20, 13, Food, Food, stock, -0.6
20, 13, Food, Food, minPriceBelief, 8.167517
20, 13, Food, Food, maxPriceBelief, 8.984268
20, 13, Food, cash, stock, 126.338
20, 13, Food, profit, stock, 0
20, 14, Food, Wood, stock, 6.370764
20, 14, Food, Wood, minPriceBelief, 2.823463
20, 14, Food, Wood, maxPriceBelief, 5.646925
20, 14, Food, Food, stock, 0
20, 14, Food, Food, minPriceBelief, 11.88483
20, 14, Food, Food, maxPriceBelief, 13.07331
20, 14, Food, cash, stock, 108.0394
20, 14, Food, profit, stock, 10.30994
20, 15, Food, Wood, stock, 0
20, 15, Food, Wood, minPriceBelief, 2.834266
20, 15, Food, Wood, maxPriceBelief, 5.668531
20, 15, Food, Food, stock, -0.6
20, 15, Food, Food, minPriceBelief, 6.001581
20, 15, Food, Food, maxPriceBelief, 6.601739
20, 15, Food, cash, stock, 116.7445
20, 15, Food, profit, stock, 0
20, 16, Food, Wood, stock, 0
20, 16, Food, Wood, minPriceBelief, 2.836258
20, 16, Food, Wood, maxPriceBelief, 5.672516
20, 16, Food, Food, stock, -0.4
20, 16, Food, Food, minPriceBelief, 8.126513
20, 16, Food, Food, maxPriceBelief, 8.939164
20, 16, Food, cash, stock, 123.217
20, 16, Food, profit, stock, 0
20, 17, Food, Wood, stock, 0
20, 17, Food, Wood, minPriceBelief, 3.007178
20, 17, Food, Wood, maxPriceBelief, 6.014356
20, 17, Food, Food, stock, -1.7
20, 17, Food, Food, minPriceBelief, 2
20, 17, Food, Food, maxPriceBelief, 2.2
20, 17, Food, cash, stock, 104.9521
20, 17, Food, profit, stock, 0
20, 18, Food, Wood, stock, 0
20, 18, Food, Wood, minPriceBelief, 2.849376
20, 18, Food, Wood, maxPriceBelief, 5.698752
20, 18, Food, Food, stock, 0
20, 18, Food, Food, minPriceBelief, 12.12049
20, 18, Food, Food, maxPriceBelief, 13.33254
20, 18, Food, cash, stock, 115.9918
20, 18, Food, profit, stock, 9.539299
20, 19, Food, Wood, stock, 0
20, 19, Food, Wood, minPriceBelief, 2.832057
20, 19, Food, Wood, maxPriceBelief, 5.664114
20, 19, Food, Food, stock, -1
20, 19, Food, Food, minPriceBelief, 4.30263
20, 19, Food, Food, maxPriceBelief, 4.732893
20, 19, Food, cash, stock, 106.6428
20, 19, Food, profit, stock, 0
20, 20, Wood, Food, stock, 0
20, 20, Wood, Food, minPriceBelief, 5.603376
20, 20, Wood, Food, maxPriceBelief, 11.20675
20, 20, Wood, Tool, stock, 18.54442
20, 20, Wood, Tool, minPriceBelief, 15.56329
20, 20, Wood, Tool, maxPriceBelief, 31.12658
20, 20, Wood, Wood, stock, 0
20, 20, Wood, Wood, minPriceBelief, 3.327631
20, 20, Wood, Wood, maxPriceBelief, 3.660394
20, 20, Wood, cash, stock, 15.41396
20, 20, Wood, profit, stock, 0
20, 21, Wood, Food, stock, 0
20, 21, Wood, Food, minPriceBelief, 5.836286
20, 21, Wood, Food, maxPriceBelief, 11.67257
20, 21, Wood, Tool, stock, 16.4432
20, 21, Wood, Tool, minPriceBelief, 15.87201
20, 21, Wood, Tool, maxPriceBelief, 31.74403
20, 21, Wood, Wood, stock, 0
20, 21, Wood, Wood, minPriceBelief, 4.708679
20, 21, Wood, Wood, maxPriceBelief, 5.179547
20, 21, Wood, cash, stock, 14.61777
20, 21, Wood, profit, stock, 0
20, 22, Wood, Food, stock, 0
20, 22, Wood, Food, minPriceBelief, 5.538537
20, 22, Wood, Food, maxPriceBelief, 11.07707
20, 22, Wood, Tool, stock, 18.50555
20, 22, Wood, Tool, minPriceBelief, 15.57817
20, 22, Wood, Tool, maxPriceBelief, 31.15635
20, 22, Wood, Wood, stock, 0
20, 22, Wood, Wood, minPriceBelief, 2.650037
20, 22, Wood, Wood, maxPriceBelief, 2.91504
20, 22, Wood, cash, stock, -7.404774
20, 22, Wood, profit, stock, 0
20, 23, Wood, Food, stock, 0
20, 23, Wood, Food, minPriceBelief, 5.836286
20, 23, Wood, Food, maxPriceBelief, 11.67257
20, 23, Wood, Tool, stock, 18.41713
20, 23, Wood, Tool, minPriceBelief, 15.6938
20, 23, Wood, Tool, maxPriceBelief, 31.3876
20, 23, Wood, Wood, stock, 0
20, 23, Wood, Wood, minPriceBelief, 1.192502
20, 23, Wood, Wood, maxPriceBelief, 2.35327
20, 23, Wood, cash, stock, -5.663917
20, 23, Wood, profit, stock, 0
20, 100, Food, Wood, stock, 0
20, 100, Food, Wood, minPriceBelief, 2.952906
20, 100, Food, Wood, maxPriceBelief, 5.905813
20, 100, Food, Food, stock, -0.1
20, 100, Food, Food, minPriceBelief, 6.610165
20, 100, Food, Food, maxPriceBelief, 8.685507
20, 100, Food, cash, stock, 119.2817
20, 100, Food, profit, stock, 0
20, 25, Wood, Food, stock, 0
20, 25, Wood, Food, minPriceBelief, 5.836286
20, 25, Wood, Food, maxPriceBelief, 11.67257
20, 25, Wood, Tool, stock, 18.74466
20, 25, Wood, Tool, minPriceBelief, 15.68479
20, 25, Wood, Tool, maxPriceBelief, 31.36959
20, 25, Wood, Wood, stock, 0
20, 25, Wood, Wood, minPriceBelief, 1.487652
20, 25, Wood, Wood, maxPriceBelief, 2.040643
20, 25, Wood, cash, stock, -34.69594
20, 25, Wood, profit, stock, 0
20, 26, Wood, Food, stock, 0
20, 26, Wood, Food, minPriceBelief, 5.836286
20, 26, Wood, Food, maxPriceBelief, 11.67257
20, 26, Wood, Tool, stock, 18.75775
20, 26, Wood, Tool, minPriceBelief, 15.28767
20, 26, Wood, Tool, maxPriceBelief, 30.57534
20, 26, Wood, Wood, stock, 0
20, 26, Wood, Wood, minPriceBelief, 1.540601
20, 26, Wood, Wood, maxPriceBelief, 3.081203
20, 26, Wood, cash, stock, 18.9885
20, 26, Wood, profit, stock, 0
20, 27, Wood, Food, stock, 6.405076
20, 27, Wood, Food, minPriceBelief, 5.520275
20, 27, Wood, Food, maxPriceBelief, 11.04055
20, 27, Wood, Tool, stock, 19.30508
20, 27, Wood, Tool, minPriceBelief, 11.19208
20, 27, Wood, Tool, maxPriceBelief, 22.38416
20, 27, Wood, Wood, stock, 0
20, 27, Wood, Wood, minPriceBelief, 6.74702
20, 27, Wood, Wood, maxPriceBelief, 7.421722
20, 27, Wood, cash, stock, -7.697746
20, 27, Wood, profit, stock, 6.091954
20, 28, Wood, Food, stock, 1.557498
20, 28, Wood, Food, minPriceBelief, 5.526236
20, 28, Wood, Food, maxPriceBelief, 11.05247
20, 28, Wood, Tool, stock, 6.511874
20, 28, Wood, Tool, minPriceBelief, 15.86163
20, 28, Wood, Tool, maxPriceBelief, 31.72327
20, 28, Wood, Wood, stock, 0
20, 28, Wood, Wood, minPriceBelief, 4.714278
20, 28, Wood, Wood, maxPriceBelief, 5.185706
20, 28, Wood, cash, stock, 21.68594
20, 28, Wood, profit, stock, 5.147978
20, 29, Wood, Food, stock, 3.088087
20, 29, Wood, Food, minPriceBelief, 5.635034
20, 29, Wood, Food, maxPriceBelief, 11.27007
20, 29, Wood, Tool, stock, 5.696776
20, 29, Wood, Tool, minPriceBelief, 16.02783
20, 29, Wood, Tool, maxPriceBelief, 32.05566
20, 29, Wood, Wood, stock, 0
20, 29, Wood, Wood, minPriceBelief, 1.734191
20, 29, Wood, Wood, maxPriceBelief, 1.940154
20, 29, Wood, cash, stock, -30.6345
20, 29, Wood, profit, stock, -35.73652
20, 30, Wood, Food, stock, 2.199999
20, 30, Wood, Food, minPriceBelief, 5.542001
20, 30, Wood, Food, maxPriceBelief, 11.084
20, 30, Wood, Tool, stock, 18.61455
20, 30, Wood, Tool, minPriceBelief, 12.90475
20, 30, Wood, Tool, maxPriceBelief, 25.80949
20, 30, Wood, Wood, stock, 0
20, 30, Wood, Wood, minPriceBelief, 7.524398
20, 30, Wood, Wood, maxPriceBelief, 8.276837
20, 30, Wood, cash, stock, -48.91811
20, 30, Wood, profit, stock, 6.534935
20, 31, Wood, Food, stock, 0
20, 31, Wood, Food, minPriceBelief, 5.836286
20, 31, Wood, Food, maxPriceBelief, 11.67257
20, 31, Wood, Tool, stock, 19.15453
20, 31, Wood, Tool, minPriceBelief, 1.252699
20, 31, Wood, Tool, maxPriceBelief, 2.505399
20, 31, Wood, Wood, stock, 0
20, 31, Wood, Wood, minPriceBelief, 1.361096
20, 31, Wood, Wood, maxPriceBelief, 2.049658
20, 31, Wood, cash, stock, -23.23924
20, 31, Wood, profit, stock, 0
20, 32, Wood, Food, stock, 0
20, 32, Wood, Food, minPriceBelief, 5.836286
20, 32, Wood, Food, maxPriceBelief, 11.67257
20, 32, Wood, Tool, stock, 14.24344
20, 32, Wood, Tool, minPriceBelief, 16.04948
20, 32, Wood, Tool, maxPriceBelief, 32.09897
20, 32, Wood, Wood, stock, 0
20, 32, Wood, Wood, minPriceBelief, 4.32874
20, 32, Wood, Wood, maxPriceBelief, 4.761614
20, 32, Wood, cash, stock, -5.284216
20, 32, Wood, profit, stock, 0
20, 33, Wood, Food, stock, 0
20, 33, Wood, Food, minPriceBelief, 5.836286
20, 33, Wood, Food, maxPriceBelief, 11.67257
20, 33, Wood, Tool, stock, 18.62816
20, 33, Wood, Tool, minPriceBelief, 15.54754
20, 33, Wood, Tool, maxPriceBelief, 31.09508
20, 33, Wood, Wood, stock, 0
20, 33, Wood, Wood, minPriceBelief, 1.714033
20, 33, Wood, Wood, maxPriceBelief, 3.428066
20, 33, Wood, cash, stock, 25.34273
20, 33, Wood, profit, stock, 0
20, 101, Ore, Food, stock, 3
20, 101, Ore, Food, minPriceBelief, 10.31867
20, 101, Ore, Food, maxPriceBelief, 20.63735
20, 101, Ore, Ore, stock, 0
20, 101, Ore, Ore, minPriceBelief, 2
20, 101, Ore, Ore, maxPriceBelief, 2.2
20, 101, Ore, cash, stock, 102.4955
20, 101, Ore, profit, stock, 2.495514
20, 35, Wood, Food, stock, 0
20, 35, Wood, Food, minPriceBelief, 5.528861
20, 35, Wood, Food, maxPriceBelief, 11.05772
20, 35, Wood, Tool, stock, 17.02159
20, 35, Wood, Tool, minPriceBelief, 15.69488
20, 35, Wood, Tool, maxPriceBelief, 31.38976
20, 35, Wood, Wood, stock, 0
20, 35, Wood, Wood, minPriceBelief, 4.154559
20, 35, Wood, Wood, maxPriceBelief, 4.570015
20, 35, Wood, cash, stock, -82.63465
20, 35, Wood, profit, stock, -60.0137
20, 36, Wood, Food, stock, 0
20, 36, Wood, Food, minPriceBelief, 5.836286
20, 36, Wood, Food, maxPriceBelief, 11.67257
20, 36, Wood, Tool, stock, 16.67157
20, 36, Wood, Tool, minPriceBelief, 15.69559
20, 36, Wood, Tool, maxPriceBelief, 31.39117
20, 36, Wood, Wood, stock, 0
20, 36, Wood, Wood, minPriceBelief, 2.25664
20, 36, Wood, Wood, maxPriceBelief, 2.482304
20, 36, Wood, cash, stock, -83.98672
20, 36, Wood, profit, stock, 0
20, 37, Wood, Food, stock, 0
20, 37, Wood, Food, minPriceBelief, 5.836286
20, 37, Wood, Food, maxPriceBelief, 11.67257
20, 37, Wood, Tool, stock, 8.724648
20, 37, Wood, Tool, minPriceBelief, 16.37477
20, 37, Wood, Tool, maxPriceBelief, 32.74954
20, 37, Wood, Wood, stock, 0
20, 37, Wood, Wood, minPriceBelief, 1.206801
20, 37, Wood, Wood, maxPriceBelief, 2.413603
20, 37, Wood, cash, stock, 17.0232
20, 37, Wood, profit, stock, 0
20, 38, Wood, Food, stock, 0.6941556
20, 38, Wood, Food, minPriceBelief, 5.527057
20, 38, Wood, Food, maxPriceBelief, 11.05411
20, 38, Wood, Tool, stock, 17.59415
20, 38, Wood, Tool, minPriceBelief, 15.64822
20, 38, Wood, Tool, maxPriceBelief, 31.29644
20, 38, Wood, Wood, stock, 0
20, 38, Wood, Wood, minPriceBelief, 3.405854
20, 38, Wood, Wood, maxPriceBelief, 3.746439
20, 38, Wood, cash, stock, -15.71851
20, 38, Wood, profit, stock, 4.331327
20, 39, Wood, Food, stock, 0
20, 39, Wood, Food, minPriceBelief, 5.836286
20, 39, Wood, Food, maxPriceBelief, 11.67257
20, 39, Wood, Tool, stock, 17.30271
20, 39, Wood, Tool, minPriceBelief, 16.03869
20, 39, Wood, Tool, maxPriceBelief, 32.07738
20, 39, Wood, Wood, stock, 0
20, 39, Wood, Wood, minPriceBelief, 2.194346
20, 39, Wood, Wood, maxPriceBelief, 3.356912
20, 39, Wood, cash, stock, 26.53299
20, 39, Wood, profit, stock, 0
20, 40, Ore, Food, stock, 0
20, 40, Ore, Food, minPriceBelief, 5.531243
20, 40, Ore, Food, maxPriceBelief, 11.06249
20, 40, Ore, Ore, stock, 0
20, 40, Ore, Ore, minPriceBelief, 9.562495
20, 40, Ore, Ore, maxPriceBelief, 10.51875
20, 40, Ore, cash, stock, 6.22784
20, 40, Ore, profit, stock, 0
20, 41, Ore, Food, stock, 0
20, 41, Ore, Food, minPriceBelief, 5.836286
20, 41, Ore, Food, maxPriceBelief, 11.67257
20, 41, Ore, Ore, stock, 0
20, 41, Ore, Ore, minPriceBelief, 2
20, 41, Ore, Ore, maxPriceBelief, 2.2
20, 41, Ore, cash, stock, 10.342
20, 41, Ore, profit, stock, 0
20, 42, Ore, Food, stock, 0
20, 42, Ore, Food, minPriceBelief, 5.836286
20, 42, Ore, Food, maxPriceBelief, 11.67257
20, 42, Ore, Ore, stock, 0
20, 42, Ore, Ore, minPriceBelief, 2
20, 42, Ore, Ore, maxPriceBelief, 2.2
20, 42, Ore, cash, stock, 8.825729
20, 42, Ore, profit, stock, 0
20, 43, Ore, Food, stock, 0
20, 43, Ore, Food, minPriceBelief, 5.836286
20, 43, Ore, Food, maxPriceBelief, 11.67257
20, 43, Ore, Ore, stock, 0
20, 43, Ore, Ore, minPriceBelief, 2
20, 43, Ore, Ore, maxPriceBelief, 2.2
20, 43, Ore, cash, stock, 5.054934
20, 43, Ore, profit, stock, 0
20, 44, Ore, Food, stock, 0
20, 44, Ore, Food, minPriceBelief, 5.836286
20, 44, Ore, Food, maxPriceBelief, 11.67257
20, 44, Ore, Ore, stock, 0
20, 44, Ore, Ore, minPriceBelief, 2
20, 44, Ore, Ore, maxPriceBelief, 2.2
20, 44, Ore, cash, stock, 11.45135
20, 44, Ore, profit, stock, 0
20, 45, Ore, Food, stock, 0
20, 45, Ore, Food, minPriceBelief, 5.836286
20, 45, Ore, Food, maxPriceBelief, 11.67257
20, 45, Ore, Ore, stock, 0
20, 45, Ore, Ore, minPriceBelief, 2
20, 45, Ore, Ore, maxPriceBelief, 2.2
20, 45, Ore, cash, stock, 6.381097
20, 45, Ore, profit, stock, 0
20, 46, Ore, Food, stock, 0
20, 46, Ore, Food, minPriceBelief, 5.836286
20, 46, Ore, Food, maxPriceBelief, 11.67257
20, 46, Ore, Ore, stock, 0
20, 46, Ore, Ore, minPriceBelief, 2
20, 46, Ore, Ore, maxPriceBelief, 2.2
20, 46, Ore, cash, stock, 14.38429
20, 46, Ore, profit, stock, 0
20, 47, Ore, Food, stock, 0
20, 47, Ore, Food, minPriceBelief, 5.836286
20, 47, Ore, Food, maxPriceBelief, 11.67257
20, 47, Ore, Ore, stock, 0
20, 47, Ore, Ore, minPriceBelief, 2
20, 47, Ore, Ore, maxPriceBelief, 2.2
20, 47, Ore, cash, stock, 4.89039
20, 47, Ore, profit, stock, 0
20, 48, Ore, Food, stock, 0
20, 48, Ore, Food, minPriceBelief, 5.550084
20, 48, Ore, Food, maxPriceBelief, 11.10017
20, 48, Ore, Ore, stock, 0
20, 48, Ore, Ore, minPriceBelief, 10.1693
20, 48, Ore, Ore, maxPriceBelief, 11.18622
20, 48, Ore, cash, stock, 17.54596
20, 48, Ore, profit, stock, 0
20, 49, Ore, Food, stock, 0
20, 49, Ore, Food, minPriceBelief, 5.547854
20, 49, Ore, Food, maxPriceBelief, 11.09571
20, 49, Ore, Ore, stock, 0
20, 49, Ore, Ore, minPriceBelief, 5.927271
20, 49, Ore, Ore, maxPriceBelief, 6.519998
20, 49, Ore, cash, stock, 31.16327
20, 49, Ore, profit, stock, 0
20, 50, Ore, Food, stock, 0
20, 50, Ore, Food, minPriceBelief, 5.836286
20, 50, Ore, Food, maxPriceBelief, 11.67257
20, 50, Ore, Ore, stock, 0
20, 50, Ore, Ore, minPriceBelief, 2
20, 50, Ore, Ore, maxPriceBelief, 2.343213
20, 50, Ore, cash, stock, 20.34215
20, 50, Ore, profit, stock, 0
20, 51, Ore, Food, stock, 0
20, 51, Ore, Food, minPriceBelief, 5.836286
20, 51, Ore, Food, maxPriceBelief, 11.67257
20, 51, Ore, Ore, stock, 0
20, 51, Ore, Ore, minPriceBelief, 2
20, 51, Ore, Ore, maxPriceBelief, 2.343757
20, 51, Ore, cash, stock, 19.33747
20, 51, Ore, profit, stock, 0
20, 52, Ore, Food, stock, 0
20, 52, Ore, Food, minPriceBelief, 5.836286
20, 52, Ore, Food, maxPriceBelief, 11.67257
20, 52, Ore, Ore, stock, 0
20, 52, Ore, Ore, minPriceBelief, 2
20, 52, Ore, Ore, maxPriceBelief, 2.2
20, 52, Ore, cash, stock, 14.26849
20, 52, Ore, profit, stock, 0
20, 53, Ore, Food, stock, 0
20, 53, Ore, Food, minPriceBelief, 5.836286
20, 53, Ore, Food, maxPriceBelief, 11.67257
20, 53, Ore, Ore, stock, 0
20, 53, Ore, Ore, minPriceBelief, 2
20, 53, Ore, Ore, maxPriceBelief, 2.2
20, 53, Ore, cash, stock, 11.42135
20, 53, Ore, profit, stock, 0
20, 54, Ore, Food, stock, 0
20, 54, Ore, Food, minPriceBelief, 5.836286
20, 54, Ore, Food, maxPriceBelief, 11.67257
20, 54, Ore, Ore, stock, 0
20, 54, Ore, Ore, minPriceBelief, 2
20, 54, Ore, Ore, maxPriceBelief, 2.2
20, 54, Ore, cash, stock, 12.97936
20, 54, Ore, profit, stock, 0
20, 55, Ore, Food, stock, 0
20, 55, Ore, Food, minPriceBelief, 5.836286
20, 55, Ore, Food, maxPriceBelief, 11.67257
20, 55, Ore, Ore, stock, 0
20, 55, Ore, Ore, minPriceBelief, 2
20, 55, Ore, Ore, maxPriceBelief, 2.351544
20, 55, Ore, cash, stock, 18.6638
20, 55, Ore, profit, stock, 0
20, 56, Ore, Food, stock, 0
20, 56, Ore, Food, minPriceBelief, 5.527471
20, 56, Ore, Food, maxPriceBelief, 11.05494
20, 56, Ore, Ore, stock, 0
20, 56, Ore, Ore, minPriceBelief, 5.269016
20, 56, Ore, Ore, maxPriceBelief, 5.795918
20, 56, Ore, cash, stock, 10.45504
20, 56, Ore, profit, stock, 0
20, 57, Ore, Food, stock, 0
20, 57, Ore, Food, minPriceBelief, 5.836286
20, 57, Ore, Food, maxPriceBelief, 11.67257
20, 57, Ore, Ore, stock, 0
20, 57, Ore, Ore, minPriceBelief, 2
20, 57, Ore, Ore, maxPriceBelief, 2.2
20, 57, Ore, cash, stock, 11.85836
20, 57, Ore, profit, stock, 0
20, 58, Ore, Food, stock, 0
20, 58, Ore, Food, minPriceBelief, 5.836286
20, 58, Ore, Food, maxPriceBelief, 11.67257
20, 58, Ore, Ore, stock, 0
